0,2,26,0,0,0,1,0
1,2,48,0,0,0,0,0
1,2,67,0,0,0,0,0
1,1,28,0,0,0,3,0
1,1,26,0,0,0,15,0
1,1,27,0,0,0,1,1
1,1,29,3,0,1,5,0
1,2,22,0,0,1,2,1
1,2,20,0,0,0,0,0
1,1,58,0,0,0,0,0
0,2,43,0,0,0,0,0
1,1,23,0,0,3,1,1
1,1,50,0,0,0,4,1
1,3,25,0,0,0,0,0
1,1,22,0,0,0,11,0
0,2,55,0,0,0,0,0
1,1,20,0,0,1,0,1
1,2,34,0,0,0,3,0
1,1,20,0,0,0,0,0
1,1,60,0,0,0,15,1
0,1,35,0,0,0,7,1
1,1,26,0,0,0,9,1
1,1,53,0,0,0,13,0
1,2,27,0,1,2,5,0
1,2,22,0,0,1,0,0
1,1,21,0,0,0,2,0
1,1,27,0,0,0,2,0
1,2,42,0,0,0,5,0
0,2,20,0,0,0,0,1
0,1,31,0,0,0,1,1
1,3,19,0,0,0,1,0
0,1,25,0,0,0,3,0
1,1,32,0,0,0,0,0
0,2,27,0,0,0,0,0
0,1,49,0,0,0,25,1
0,1,26,0,0,0,0,0
1,1,35,0,0,0,9,0
1,2,38,0,0,0,8,0
0,2,22,0,0,0,0,0
0,1,19,0,1,0,1,0
1,1,25,0,0,0,7,1
1,2,28,0,0,0,4,0
1,2,21,0,0,0,0,0
0,1,31,0,0,0,4,0
0,3,29,0,0,0,0,1
1,1,28,0,0,0,2,1
1,1,31,0,0,1,5,1
1,2,41,0,0,0,0,0
0,1,30,0,0,0,0,0
1,1,49,0,0,0,1,0
0,1,44,0,0,0,0,0
1,1,44,0,0,0,8,0
1,2,71,0,0,0,3,0
1,1,29,0,0,0,0,0
1,1,52,0,0,0,23,1
1,2,26,0,0,0,1,0
1,1,53,0,0,0,1,0
0,2,31,0,0,0,1,1
1,1,55,0,0,0,3,1
1,1,32,0,0,0,5,0
1,1,27,0,0,0,4,0
1,2,41,0,0,0,1,1
1,1,47,1,0,0,10,0
1,1,24,1,0,1,1,1
1,3,25,0,0,0,1,0
1,2,39,0,0,0,0,0
0,2,21,0,0,0,0,1
1,3,24,0,0,0,0,0
1,2,44,0,0,0,4,0
1,1,30,0,1,1,18,1
1,1,23,0,0,1,10,1
1,1,24,0,0,3,0,1
1,1,57,0,0,0,28,1
1,1,20,1,0,0,1,0
1,0,22,0,0,1,0,0
0,1,35,0,0,1,5,1
1,1,41,1,0,0,18,1
1,1,21,0,0,0,1,0
1,2,34,0,0,0,1,0
1,1,28,0,0,0,0,0
1,2,22,0,0,0,3,0
0,1,23,0,0,0,1,1
0,2,41,0,0,0,2,0
1,3,23,0,0,0,2,0
1,1,43,0,0,0,5,0
1,2,28,0,0,0,11,1
0,1,39,0,0,0,1,1
0,1,26,0,0,0,4,1
1,2,58,0,0,0,8,0
0,2,50,0,0,0,0,0
1,2,26,0,0,0,3,1
1,2,42,0,0,0,7,0
1,2,67,0,0,0,0,0
1,1,22,0,0,0,0,1
1,3,53,0,0,0,0,0
0,2,35,0,0,0,5,0
1,1,27,0,0,2,1,0
0,1,20,0,0,0,0,1
1,2,23,0,2,1,5,1
0,1,33,0,0,0,3,0
1,3,47,0,0,0,8,1
1,1,53,0,0,0,10,0
1,0,27,0,0,0,1,0
1,2,43,0,0,0,0,1
1,1,20,0,0,0,0,0
1,1,26,0,0,0,2,1
1,0,41,0,0,0,0,0
1,2,28,0,0,0,0,0
0,1,34,0,0,0,0,0
1,3,27,0,0,0,0,0
1,1,35,0,0,0,3,1
1,2,21,0,0,0,0,0
1,3,54,0,0,0,2,0
1,1,31,0,0,0,10,0
0,2,40,0,0,0,5,0
1,2,22,0,0,1,2,0
1,1,28,0,1,0,2,1
1,1,31,1,0,0,27,1
1,0,55,0,0,0,2,1
1,2,53,0,0,0,1,0
1,1,24,0,0,0,2,0
1,2,22,0,1,0,2,0
1,2,58,0,0,0,1,0
1,1,22,0,0,1,2,1
1,1,23,0,0,0,1,0
0,1,57,0,0,0,4,0
1,1,22,0,0,0,0,0
0,2,35,0,0,0,0,0
1,2,25,0,0,1,5,0
1,1,30,1,1,2,6,0
1,2,43,0,0,0,0,0
1,1,29,0,0,0,9,1
0,1,36,0,1,0,12,1
1,1,47,0,0,0,2,0
1,1,23,0,0,0,0,0
1,2,50,0,0,0,1,0
1,3,21,2,2,1,4,0
1,1,24,0,0,0,3,0
1,1,29,0,0,0,6,0
1,2,26,0,0,0,0,0
1,1,33,0,0,0,3,0
1,2,48,0,0,0,10,0
1,2,31,0,0,0,0,0
1,1,53,0,0,0,2,0
0,1,31,0,0,0,1,1
1,3,42,0,0,0,0,0
1,1,22,0,0,0,0,0
0,1,33,0,0,0,0,0
1,0,27,0,0,0,4,1
1,2,49,0,0,0,0,0
1,3,26,0,0,0,0,0
0,2,50,0,0,0,1,0
1,1,23,0,0,0,0,0
1,2,40,0,0,0,1,0
0,2,46,0,0,0,0,0
1,0,24,0,0,0,3,1
0,2,54,0,0,0,2,0
1,2,23,0,0,0,1,0
0,1,23,0,0,0,5,1
0,2,22,0,0,0,1,0
1,1,26,0,0,0,1,1
1,1,20,1,0,3,1,1
1,1,29,0,0,0,0,0
1,2,32,0,0,0,2,0
0,1,29,0,0,0,3,1
1,1,25,0,0,0,3,0
0,2,22,0,0,0,0,1
1,1,56,0,0,0,0,0
